ID,Name,Type,Organization
12188,CIRCUITO ELECTRONICO S.A. DE C.V.,-0- ,SDNTK
12190,GRUPO CRISTAL CORONA S.A. DE C.V.,-0- ,SDNTK
12191,AERO EXPRESS INTERCONTINENTAL S.A. DE C.V.,-0- ,SDNTK
12192,CAPACITACION AERONAUTICA PROFESIONAL S.C.,-0- ,SDNTK
12193,"MANTENIMIENTO, AERONAUTICA, TRANSPORTE, Y SERVICIOS AEREOS S.A. DE C.V.",-0- ,SDNTK
12194,CLUB DEPORTIVO OJOS NEGROS A.C.,-0- ,SDNTK
12195,GENETICA IMPORT-EXPORT S.P.R. DE R.L. DE C.V.,-0- ,SDNTK
12196,GENETICA GANADERA RANCHO ALEJANDRA S.P.R. DE R. L. DE C.V.,-0- ,SDNTK
12206,TEHRIK-E TALIBAN PAKISTAN (TTP),-0- ,FTO] [SDGT
12209,OFFICE 39,-0- ,DPRK
12210,RECONNAISSANCE GENERAL BUREAU,-0- ,DPRK] [DPRK2
12211,"KIM, Yong Chol",individual,DPRK
12212,GREEN PINE ASSOCIATED CORPORATION,-0- ,DPRK
12213,SECOND ECONOMIC COMMITTEE,-0- ,NPWMD
12214,MUNITIONS INDUSTRY DEPARTMENT,-0- ,NPWMD
12215,SECOND ACADEMY OF NATURAL SCIENCES,-0- ,NPWMD
12216,"RI, Je-Son",individual,NPWMD
12217,"RI, Hong-Sop",individual,NPWMD
12218,"YUN, Ho-Jin",individual,NPWMD
12219,KOREA TAESONG TRADING COMPANY,-0- ,NPWMD
12220,KOREA HEUNGJIN TRADING COMPANY,-0- ,NPWMD
12251,"RADAN, Ahmad-Reza",individual,IRAN-HR
12252,"MOHSENI-EJEI, Qolam-Hossein",individual,IRAN-HR
12253,"MAHSOULI, Sadeq",individual,IRAN-HR
12254,"MORTAZAVI, Saeed",individual,IRAN-HR
12255,"MOSLEHI, Heydar",individual,IRAN-HR
12256,"NAJJAR, Mostafa Mohammad",individual,IRAN-HR
12257,"TAEB, Hossein",individual,SDGT] [IRGC] [IRAN-HR
12274,"LORENA DEL MAR, S.A. DE C.V.",-0- ,SDNTK
12277,"FLORBEL OPERADORA DE RESTAURANTES, S.A. DE C.V.",-0- ,SDNTK
12278,"TATES DESARROLLO, S.A. DE C.V.",-0- ,SDNTK
12279,"JR CONTROLADORA DE RESTAURANTES, S.A. DE C.V.",-0- ,SDNTK
12293,"KAKAR, Saleh Mohammad",individual,SDGT
12294,AL REHMAT TRUST,-0- ,SDGT
12295,"MAKKI, Hafiz Abdul Rahman",individual,SDGT
12296,"LLANOS GAZIA, Jorge Luis",individual,SDNTK
12297,"AUDIO ALARMAS, S.A. DE C.V.",-0- ,SDNTK
12298,"BASALTOS TONALA, S.A. DE C.V.",-0- ,SDNTK
12299,JAYSH AL-ADL,-0- ,FTO] [SDGT
12306,"GOMEZ ORTIZ, David",individual,SDNTK
12309,"ALVAREZ ZEPEDA, Alfredo",individual,SDNTK
12312,KOREA DAESONG BANK,-0- ,DPRK
12313,KOREA DAESONG GENERAL TRADING CORPORATION,-0- ,DPRK
12314,"FLOREZ SEPULVEDA, Marco Tulio",individual,SDNTK
12321,"NSANZUBUKIRE, Felicien",individual,DRCONGO
12322,"ZIMURINDA, Innocent",individual,DRCONGO
12326,"IYAMUREMYE, Gaston",individual,DRCONGO
12327,"ABDULLAH, Mian",individual,SDGT
12328,"MUGARAGU, Leodomir",individual,DRCONGO
12329,"RAUF, Hafiz Abdur",individual,SDGT
12330,"KHAN, Mohammad Naushad Alam",individual,SDGT
12379,GESTORES DEL ECUADOR GESTORUM S.A.,-0- ,SDNTK
12402,"AFRIDI, Amanullah",individual,SDGT
12403,"UR-REHMAN, Mati",individual,SDGT
12404,"AZHAR, Abdul Rauf",individual,SDGT
12416,"MOLANO TORRES, Deysi Yamile",individual,SDNTK
12418,"SANCHEZ REY, German Gonzalo",individual,SDNTK
12419,"SERRALDE PLAZA, Carlos Fernando",individual,SDNTK
12423,"DORIA CASTILLO, Danit Dario",individual,SDNTK
12425,MELRUX RICA S PIZZA,-0- ,SDNTK
12426,AMG RICAS PIZZA,-0- ,SDNTK
12437,"OBRAS, SERVICIOS Y MANTENIMIENTOS C.A.",-0- ,SDNTK
12440,INVERSIONES MINERAS H.D. EMPRESA UNIPERSONAL,-0- ,SDNTK
12446,CIA. AGROINDUSTRIAL PALMERA S.A.,-0- ,SDNTK
12449,7 KARNES,-0- ,SDNTK
12450,"TAJIDEEN, Ali",individual,SDGT
12451,"TAJIDEEN, Husayn",individual,SDGT
12452,TAJCO,-0- ,SDGT
12453,GOLFRATE HOLDINGS (ANGOLA) LDA,-0- ,SDGT
12454,CONGO FUTUR,-0- ,SDGT
12455,KAIRABA SUPERMARKET,-0- ,SDGT
12456,OVLAS TRADING S.A.,-0- ,SDGT
12457,GRUPO AROSFRAN EMPREENDIMENTOS E PARTICIPACOES SARL,-0- ,SDGT
12458,AFRI BELG COMMERCIO E INDUSTRIA LDA,-0- ,SDGT
12460,"WEHBE, Bilal Mohsen",individual,SDGT
12463,"KHARROUBI, Ali Mohamed",individual,SDNTK
12464,ELLISSA HOLDING,-0- ,SDNTK
12465,SOLMAR,-0- ,SDNTK
12466,ELLISSA GROUP SA,-0- ,SDNTK
12467,AGROPHEN,-0- ,SDNTK
12468,ELLISSA SHIPPING,-0- ,SDNTK
12469,YAMEN BENIN SARL,-0- ,SDNTK
12470,ELLISSA PARC COTONOU,-0- ,SDNTK
12471,ELLISSA MEGASTORE,-0- ,SDNTK
12472,ALMACEN JUNIOR,-0- ,SDNTK
12473,ALMACEN JUNIOR NO. 2,-0- ,SDNTK
12474,COMERCIAL PLANETA,-0- ,SDNTK
12475,SOCIETE ELLISSA GROUP CONGO,-0- ,SDNTK
12476,PARS OIL AND GAS COMPANY,-0- ,IRAN
12477,BONYAD TAAVON SEPAH,-0- ,SDGT] [NPWMD] [IRGC] [IFSR] [IRAN-HR
12478,ANSAR BANK,-0- ,IRAN] [SDGT] [NPWMD] [IRGC] [IFSR
12479,"FATTAH, Parviz",individual,SDGT] [NPWMD] [IRGC] [IFSR] [IRAN-EO13876
12480,LINER TRANSPORT KISH,-0- ,SDGT] [IFSR
12481,MEHR BANK,-0- ,SDGT] [NPWMD] [IRGC] [IFSR
12483,LOS GUEROS,-0- ,SDNTK
12484,"RODRIGUEZ OLIVERA, Luis",individual,SDNTK
12485,"RODRIGUEZ OLIVERA, Esteban",individual,SDNTK
12486,"RODRIGUEZ OLIVERA, Daniel",individual,SDNTK
12487,"RODRIGUEZ OLIVERA, Miguel",individual,SDNTK
12523,SHAHID AHMAD KAZEMI INDUSTRIES GROUP,-0- ,NPWMD] [IFSR
12524,M. BABAIE INDUSTRIES,-0- ,NPWMD] [IFSR
12527,"AVENDANO OJEDA, Sergio",individual,SDNTK
12528,"AVENDANO OJEDA, Hector Manuel",individual,SDNTK
12529,"AVENDANO OJEDA, Martin Guadencio",individual,SDNTK
12530,AUTODROMO CULIACAN RACE PARK,-0- ,SDNTK
12531,AUTOS MINI,-0- ,SDNTK
12533,"KHAROUBI, Jamal Mohamad",individual,SDNTK
12534,"AYACHE, Hassan Mahmoud",individual,SDNTK
12535,"AYASH, Hassan",individual,SDNTK
12540,"JOUMAA, Ayman Saied",individual,SDNTK
12541,JOUMAA MONEY LAUNDERING ORGANIZATION / DRUG TRAFFICKING ORGANIZATION,-0- ,SDNTK
12543,PHENICIA SHIPPING OFFSHORE SARL,-0- ,SDNTK
12544,ELLISSA EXCHANGE COMPANY,-0- ,SDNTK
12545,HASSAN AYASH EXCHANGE COMPANY,-0- ,SDNTK
12547,GOLDI ELECTRONICS S.A.,-0- ,SDNTK
12549,NEW LINE EXCHANGE TRUST CO.,-0- ,SDNTK
12550,MACPAR MAKINA SAN VE TIC A.S.,-0- ,NPWMD] [IFSR
12551,STEP A.S.,-0- ,NPWMD] [IFSR
12552,MULTIMAT IC VE DIS TICARET PAZARLAMA LIMITED SIRKETI,-0- ,NPWMD] [IFSR
12553,CARVANA COMPANY,-0- ,NPWMD] [IFSR
12554,MACHINE PARDAZAN CO.,-0- ,NPWMD] [IFSR
12555,"JAFARI, Milad",individual,NPWMD] [IFSR
12556,"JAFARI, Mohammad Javad",individual,NPWMD] [IFSR
12557,"FALSAFI, Mahin",individual,NPWMD] [IFSR
12558,"JAFARI, Mani",individual,NPWMD] [IFSR
12559,"DURANSOY, Muammer Kuntay",individual,NPWMD] [IFSR
12560,"DURANSOY, Cagri",individual,NPWMD] [IFSR
12561,"HAQQANI, Khalil Al-Rahman",individual,SDGT
12562,"'ABD AL-SALAM, Said Jan",individual,SDGT
12575,"KARTAL, Remzi",individual,SDNTK
12576,"BAYIK, Cemil",individual,SDNTK
12577,"KALKAN, Duran",individual,SDNTK
12578,"OK, Sabri",individual,SDNTK
12579,"UZUN, Adem",individual,SDNTK
12580,GREEN LEAF GENERAL TRADING LLC,-0- ,SDNTK
12581,NEW ANSARI MONEY EXCHANGE,-0- ,SDNTK
12582,NEW ANSARI LTD,-0- ,SDNTK
12583,AL ADAL EXCHANGE,-0- ,SDNTK
12584,CONNECT TELECOM GENERAL TRADING LLC,-0- ,SDNTK
12587,"BARAKZAI ANSARI, Haji Abdullah",individual,SDNTK
12588,"KHAN, Haji Mohammad",individual,SDNTK
12591,"NOORULLAH, Haji",individual,SDNTK
12592,"NOOR, Haji Mohammad",individual,SDNTK
12594,"MOHAMMAD AFZAL, Rahmatullah",individual,SDNTK
12595,"HAJI ABDUL QAYOUM, Eissa Jan",individual,SDNTK
12596,"JAFARI DOLATABADI, Abbas",individual,IRAN-HR
12597,"BA'ASYIR, Abdul Rahim",individual,SDGT
12598,"ABDUL RAHMAN, Muhammad Jibril",individual,SDGT
12599,"PATEK, Umar",individual,SDGT
12600,"SHAYESTEH, Bahram Ali",individual,SDNTK
12602,INTERCONTINENTAL BAUMASCHINEN UND NUTZFAHRZEUGE HANDELS GMBH,-0- ,SDNTK
12605,SECT OF REVOLUTIONARIES,-0- ,SDGT
12606,"QADHAFI, Muammar",individual,LIBYA2
12607,"QADHAFI, Khamis",individual,LIBYA2
12608,"QADHAFI, Saif al-Islam",individual,LIBYA2
12609,"GADDAFI, Mutassim",individual,LIBYA2
12610,"QADHAFI, Ayesha",individual,LIBYA2
12624,"ISHAQZAI, Haji Lal Jan",individual,SDNTK
12625,"KOLBAYEV, Kamchybek Asanbekovich",individual,SDNTK] [TCO
12626,"FARKASH, Safia",individual,LIBYA2
12627,"GADDAFI, Hannibal",individual,LIBYA2
12628,"GADDAFI, Muhammad",individual,LIBYA2
12629,"GADDAFI, Saadi",individual,LIBYA2
12631,"GADDAFI, Saif Al-Arab",individual,LIBYA2
12632,"DORDA, Abu Zaid",individual,LIBYA2
12633,"MATUQ, Matuq Mohammed",individual,LIBYA2
12634,"JABIR, Abu Bakr Yunis",individual,LIBYA2
12635,"AL-SENUSSI, Abdullah",individual,LIBYA2
12667,"DE GARIKOITZ ASPIAZU RUBINA, Miguel",individual,SDGT
12668,"DE FRUTOS, Jose Ignacio Reta",individual,SDGT
12669,"AL-ASIRI, Ibrahim Hassan Tali",individual,SDGT
12684,"ZLITNI, Abdulhafid",individual,LIBYA2
12685,GADDAFI INTERNATIONAL CHARITY AND DEVELOPMENT FOUNDATION,-0- ,LIBYA2
12686,WAATASEMU CHARITY ASSOCIATION,-0- ,LIBYA2
12688,"SALEH, Bachir",individual,LIBYA2
12689,"KHALED, Tohami",individual,LIBYA2
12690,"AL BAGHDADI, Ali Al-Mahmoudi",individual,LIBYA2
12696,BANK OF EAST LAND,-0- ,DPRK
12722,"MAMLUK, Ali",individual,HRIT-SY
12724,"NAJIB, Atif",individual,PAARSSR-EO13894
12725,"AL-ASSAD, Maher",individual,PAARSSR-EO13894
12727,BASIJ RESISTANCE FORCE,-0- ,FTO] [SDGT] [IRGC] [IFSR] [IRAN-HR
12733,ARMY OF ISLAM,-0- ,FTO] [SDGT
12735,"AL-ASSAD, Bashar",individual,PAARSSR-EO13894
12740,"AL-SHAAR, Mohammad Ibrahim",individual,PAARSSR-EO13894
12744,CHAM HOLDING,-0- ,PAARSSR-EO13894
12745,BENA PROPERTIES,-0- ,PAARSSR-EO13894
12746,AL MASHREQ INVESTMENT FUND,-0- ,PAARSSR-EO13894
12748,"QUDSIYAH, Abdul Fatah",individual,PAARSSR-EO13894
12749,"ZAITOUN, Mohammed Dib",individual,PAARSSR-EO13894
12750,"CHIZARI, Mohsen",individual,SDGT
12751,"TORRES FELIX, Manuel",individual,SDNTK
12752,"INZUNZA INZUNZA, Gonzalo",individual,SDNTK
12753,"NYAKINIYWA, Naima Mohamed",individual,SDNTK
12754,"MWAU, John Harun",individual,SDNTK
12755,"CALLE SERNA, Javier Antonio",individual,SDNTK
12756,CAUCASUS EMIRATE,-0- ,SDGT
12762,"MOGHADAM, Ismail Ahmadi",individual,IRAN-HR] [IRAN-TRA
12763,LAW ENFORCEMENT FORCES OF THE ISLAMIC REPUBLIC OF IRAN,-0- ,IRAN-HR] [HRIT-IR
12783,"BELLOSO RODRIGUEZ, Daniel",individual,SDNTK
12784,"BELLOSO RODRIGUEZ, Miguel Angel",individual,SDNTK
12785,"GALAVIZ MARTIN, Mayra",individual,SDNTK
12786,"VASQUEZ HERNANDEZ, Alfredo",individual,SDNTK
12787,"AL-GHAMDI, Othman",individual,SDGT
12788,"BAGHBANI, Gholamreza",individual,SDNTK
12793,"SHAHRIYARI, Behnam",individual,SDGT] [IFSR
12794,BEHNAM SHAHRIYARI TRADING COMPANY,-0- ,SDGT] [IFSR
12795,"AGHA, Ahmad Zia",individual,SDGT
12796,"WAZIR, Ahmed Jan",individual,SDGT
12797,"RABI, Fazl",individual,SDGT
12798,"AKHUND, Mohammad Aman",individual,SDGT
12802,MEHR-E EQTESAD-E IRANIAN INVESTMENT COMPANY,-0- ,SDGT] [NPWMD] [IRGC] [IFSR
12803,TIDEWATER MIDDLE EAST CO.,-0- ,SDGT] [NPWMD] [IRGC] [IFSR] [IFCA
12812,"HASSAN, Jamil",individual,PAARSSR-EO13894
12816,YAKUZA,-0- ,TCO
12817,CAMORRA,-0- ,TCO
12823,"HAMMAMI, Omar",individual,SOMALIA
12824,"OMAR, Hassan Mahat",individual,SOMALIA
12837,"AL-'AJMI, 'Ali Hasan 'Ali",individual,SDGT
12839,"AL-KUWARI, Salim Hasan Khalifah Rashid",individual,SDGT
12840,"KHAWAR, Abdallah Ghanim Mahfuz Muslim",individual,SDGT
12841,"KHALIL, Ezedin Abdel Aziz",individual,SDGT
12842,"MUHAMMADI, Umid",individual,SDGT
12843,"ABD AL-RAHMAN, Atiyah",individual,SDGT
12845,"HAMSHO, Muhammad",individual,PAARSSR-EO13894
12846,HAMSHO INTERNATIONAL GROUP,-0- ,PAARSSR-EO13894
12860,NAFTAN OAO,-0- ,BELARUS
12861,GRODNO AZOT OAO,-0- ,BELARUS
12862,GRODNO KHIMVOLOKNO OAO,-0- ,BELARUS
12863,BELSHINA OAO,-0- ,BELARUS
12864,"DUGHMUSH, Mumtaz",individual,SDGT
12868,"KARIM ALI, Ali Abdul",individual,PAARSSR-EO13894
12872,"GOITOM, Taeme Abraham",individual,SOMALIA
12873,"NEGASH, Tewolde Habte",individual,SOMALIA
12881,"SHAABAN, Bouthaina",individual,PAARSSR-EO13894
12882,"FIGUEROA SALAZAR, Amilcar Jesus",individual,VENEZUELA
12884,"BERNAL ROSALES, Freddy Alirio",individual,VENEZUELA
12888,"AL-LIBI, Abu Yahya",individual,SDGT
12889,"SALIM, 'Abd al-Rahman Ould Muhammad al-Husayn Ould Muhammad",individual,SDGT
12890,"KHAN, Mustafa Hajji Muhammad",individual,SDGT
12891,"HARB, Abbas Hussein",individual,SDNTK
12892,"SALEH, Kassem Mohamad",individual,SDNTK
12893,"HARB, Ali Houssein",individual,SDNTK
12894,IMPORTADORA SILVANIA,-0- ,SDNTK
12895,"IMPORTADORA SILVANIA, C.A.",-0- ,SDNTK
12896,BODEGA MICHIGAN,-0- ,SDNTK
12899,COMERCIALIZADORA EMPRESARIAL TEAM BUSINESS S.A.,-0- ,SDNTK
12914,INDIAN MUJAHIDEEN,-0- ,FTO] [SDGT
12915,"MUKULU, Jamil",individual,DRCONGO
12916,"IQBAL, Zafar",individual,SDGT
12917,"BHUTTAVI, Hafiz Abdul Salam",individual,SDGT
12918,"LIZASO, Jurdan Martitegui",individual,SDGT
12919,"ABU GHAZALA, Muhammad Hisham Muhammad Isma'il",individual,SDGT
12920,"NOORZAI, Hajji Faizullah Khan",individual,SDGT
12921,"NOORZAI, Hajji Malik",individual,SDGT
12922,"REHMAN, Abdur",individual,SDGT
12923,"RAHIM, Fazal",individual,SDGT
12924,"ABBASIN, Abdul Aziz",individual,SDGT
12926,"AL-BADRI, Dr. Ibrahim 'Awwad Ibrahim 'Ali",individual,SDGT
12927,MAHAN AIR,-0- ,SDGT] [NPWMD] [IFSR
12928,CONSPIRACY OF FIRE NUCLEI,-0- ,SDGT
12929,"ARBABSIAR, Manssor",individual,SDGT] [IRGC] [IFSR
12930,"ABDOLLAHI, Hamed",individual,SDGT] [IRGC] [IFSR
12931,"SHAKURI, Gholam",individual,SDGT] [IRGC] [IFSR
12940,"KHAN, Mali",individual,SDGT
12941,IRAN CENTRIFUGE TECHNOLOGY COMPANY,-0- ,NPWMD] [IFSR
12945,"ARAGHI, Abdollah",individual,SDGT] [IRGC] [IRAN-HR
12946,"FIROUZABADI, Hassan",individual,IRAN-HR
12948,PAYA PARTOV CO.,-0- ,NPWMD] [IFSR
12950,PARTO SANAT CO.,-0- ,NPWMD] [IFSR
12951,NEKA NOVIN,-0- ,NPWMD] [IFSR
12954,FULMEN GROUP,-0- ,NPWMD] [IFSR
12956,YASA PART,-0- ,NPWMD] [IFSR
12958,"SHEKA, Ntabo Ntaberi",individual,DRCONGO
12959,SIMATIC DEVELOPMENT CO.,-0- ,NPWMD] [IFSR
12960,"SULEIMAN HAMAD AL-HABLAIN, Ibrahim",individual,SDGT
12975,ALMACEN ELECTRO SONY STAR,-0- ,SDNTK
12976,JUNIOR INTERNATIONAL S.A.,-0- ,SDNTK
12979,"GLOBAL TECHNOLOGY IMPORT & EXPORT, S.A. (GTI)",-0- ,SDNTK
12980,MICRO EMPRESA ASHQUI,-0- ,SDNTK
12983,AGROPECUARIA LA PERLA LTDA.,-0- ,SDNTK
12984,KPD S.A.,-0- ,SDNTK
12989,"EL KHANSA, Mohamad Zouheir",individual,SDNTK
12991,"EDERY CRIVOSEI, Jaime",individual,SDNTK
12992,"SALEH, Ali Mohamad",individual,SDGT
12994,"EL KHANSA, Ahmad",individual,SDNTK
13000,"ASLAN, Aus",individual,PAARSSR-EO13894
13004,"FIGUEROA VASQUEZ, Ezio Benjamin",individual,SDNTK
13005,"FIGUEROA GOMEZ, Hassein Eduardo",individual,SDNTK
13006,"DESARROLLO ARQUITECTONICO FORTIA, S.A. DE C.V.",-0- ,SDNTK
13007,"DESARROLLOS INMOBILIARIOS CITADEL, S.A. DE C.V.",-0- ,SDNTK
13008,"DESARROLLOS TURISTICOS FORTIA, S.A. DE C.V.",-0- ,SDNTK
13009,"DISPOSITIVOS INDUSTRIALES DINAMICOS, S.A. DE C.V.",-0- ,SDNTK
13010,"DISTRIBUIDORA LIFE, S.A.",-0- ,SDNTK
13011,"DISTRIBUIDORA MEDICA HOSPITALARIA, S.A. DE C.V.",-0- ,SDNTK
13012,"EL PALOMAR CAR WASH, S.A. DE C.V.",-0- ,SDNTK
13013,"FORTIA BAJA SUR, S.A. DE C.V.",-0- ,SDNTK
13014,GEOFARMA S.A. DE C.V.,-0- ,SDNTK
13015,"GRUPO COMERCIAL SAN BLAS, S.A. DE C.V.",-0- ,SDNTK
13016,GRUPO F Y F MEDICAL INTERNACIONAL DE EQUIPOS,-0- ,SDNTK
13017,"PROMOCIONES CITADEL, S.A. DE C.V.",-0- ,SDNTK
13018,PUNTO FARMACEUTICO S.A. DE C.V.,-0- ,SDNTK
13019,"SCUADRA FORTIA, S.A. DE C.V.",-0- ,SDNTK
13020,TECNOLOGIA OPTIMA CORPORATIVA S. DE R.L. DE C.V.,-0- ,SDNTK
13021,UNION ABARROTERO DE JALISCO S.C. DE R.L. DE C.V.,-0- ,SDNTK
13023,"ALVAREZ ZEPEDA, Oscar",individual,SDNTK
13024,"TORRES HOYOS, Carlos Mario",individual,SDNTK
13025,"VALDEZ BENITES, Joel",individual,SDNTK
13028,"BENGOECHEA, Jose Antonio Urruticoechea",individual,SDGT
13029,"AL QARAWI, Saleh",individual,SDGT
13041,AL-QA'IDA KURDISH BATTALIONS,-0- ,SDGT
13057,"CHOUKA, Yassin",individual,SDGT
13058,"CHOUKA, Monir",individual,SDGT
13059,"KAR, Mevlut",individual,SDGT
13060,"GELERI, Zeyneddin",individual,SDNTK
13061,"AKBULUT, Cerkez",individual,SDNTK
13062,"BOZTEPE, Omer",individual,SDNTK
13063,"GELERI, Omer",individual,SDNTK
13064,GELERI IMPORT EXPORT S.R.L.,-0- ,SDNTK
13065,MEGA GROUP S.R.L.,-0- ,SDNTK
13066,GELRO IMPEX S.R.L.,-0- ,SDNTK
13071,YAMAGUCHI-GUMI,-0- ,TCO
13072,"SHINODA, Kenichi",individual,TCO
13073,"TAKAYAMA, Kiyoshi",individual,TCO
13087,"RAKHIMOV, Gafur-Arslanbek Akhmedovich",individual,TCO
13088,"KHRISTOFOROV, Vasiliy Aleksandrovich",individual,TCO
13090,"CHIBLI, Ibrahim",individual,SDNTK
13091,"ZAYTSEV, Aleksey Alekseyevich",individual,TCO
13095,"ACHWAN, Mochammad",individual,SDGT
13097,"BA'ASYIR, Abdul Rosyid Ridho",individual,SDGT
13098,JEMMAH ANSHORUT TAUHID,-0- ,FTO] [SDGT
13099,"ACHEKZAI, Abdul Samad",individual,SDGT
13102,"MEMON, Ibrahim Abdul Razaaq",individual,SDNTK
13103,"SHAKEEL, Chhota",individual,SDNTK
13104,"OVERDICK MEJIA, Horst Walter",individual,SDNTK
13105,"AGHAJANI, Hosein",individual,SDGT] [IRGC] [IFSR
13106,"TABATABAEI, Sayyid Ali Akbar",individual,SDGT] [IRGC] [IFSR
13107,"GHANI, Esmail",individual,SDGT] [IRGC] [IFSR
13108,"JEGA, Ali Abbas Usman",individual,SDGT] [IFSR
13109,POUYA AIR,-0- ,SDGT] [NPWMD] [IRGC] [IFSR
13110,BEHINEH TRADING,-0- ,SDGT] [IFSR
13112,"ADANOV, Munir",individual,PAARSSR-EO13894
13115,"IRAN MARINE INDUSTRIAL COMPANY, SADRA",-0- ,SDGT] [NPWMD] [IRGC] [IFSR
13116,"DEEP OFFSHORE TECHNOLOGY COMPANY,  P.J.S.",-0- ,SDGT] [NPWMD] [IRGC] [IFSR
13119,DATAK TELECOM,-0- ,HRIT-IR
13120,"GUZMAN SALAZAR, Jesus Alfredo",individual,SDNTK] [SDGT] [ILLICIT-DRUGS-EO14059
13121,"SALAZAR HERNANDEZ, Maria Alejandrina",individual,SDNTK
13124,"BARAKZAI, Shah Mohammad",individual,SDNTK
13125,"WALI, Mohammad",individual,SDNTK
13126,"HADI, Abdul",individual,SDNTK
13127,"MOHAMMAD, Haji Baz",individual,SDNTK
13128,NEW AHMADI LTD.,-0- ,SDNTK
13129,MOHAMMAD WALI MONEY EXCHANGE,-0- ,SDNTK
13131,EGHTESAD NOVIN BANK,-0- ,IRAN] [IRAN-EO13902
13133,PASARGAD BANK,-0- ,IRAN] [IRAN-EO13902
13134,KARAFARIN BANK,-0- ,IRAN] [IRAN-EO13902
13135,SAMAN BANK,-0- ,IRAN] [IRAN-EO13902
13136,SARMAYEH BANK,-0- ,IRAN] [IRAN-EO13902
13137,TAT BANK,-0- ,IRAN
13138,BANK-E SHAHR,-0- ,IRAN] [IRAN-EO13902
13140,HEKMAT IRANIAN BANK,-0- ,IRAN] [NPWMD] [IFSR
13141,TOURISM BANK,-0- ,IRAN] [IRAN-EO13902
13142,IRAN ZAMIN BANK,-0- ,IRAN] [IRAN-EO13902
13143,MEHR IRAN CREDIT UNION BANK,-0- ,IRAN] [IRAN-EO13902
13145,TOSEE TAAVON BANK,-0- ,IRAN] [IRAN-EO13902
13146,ISLAMIC REGIONAL COOPERATION BANK,-0- ,IRAN] [IRAN-EO13902
13147,CREDIT INSTITUTION FOR DEVELOPMENT,-0- ,IRAN
13148,"GUZMAN SALAZAR, Archivaldo Ivan",individual,SDNTK] [SDGT] [ILLICIT-DRUGS-EO14059
13149,"GUZMAN LOPEZ, Ovidio",individual,SDNTK] [ILLICIT-DRUGS-EO14059
13150,"LIMON SANCHEZ, Ovidio",individual,SDNTK
13151,"SALGUEIRO NEVAREZ, Noel",individual,SDNTK
13152,MALEK ASHTAR UNIVERSITY OF TECHNOLOGY,-0- ,NPWMD] [IFSR
13153,"FADAVI, Ali",individual,NPWMD] [IFSR
13154,"FROSCH, Daniel",individual,NPWMD] [IFSR
13155,INTERNATIONAL GENERAL RESOURCING FZE,-0- ,NPWMD] [IFSR
13156,MINISTRY OF DEFENSE LOGISTICS EXPORT,-0- ,NPWMD] [IFSR
13157,"BARI, Abdul Baqi",individual,SDGT
13158,"GUL, Bakht",individual,SDGT
13165,"SHUSHANASHVILI, Lasha Pavlovich",individual,TCO
13166,"SHEMAZASHVILI, Koba Shalvovich",individual,TCO
13167,"SHUSHANASHVILI, Kakhaber Pavlovich",individual,TCO
13168,ABDALLAH AZZAM BRIGADES,-0- ,FTO] [SDGT
13170,"KELMENDI, Naser",individual,SDNTK
13171,"SOTO GASTELUM, Jose Antonio",individual,SDNTK
13172,"SHAH, Sayed Wazir",individual,SDNTK
13173,"COLORADO CESSA, Francisco Antonio",individual,SDNTK
13346,"CASANOVA ORDONEZ, Hermes Alirio",individual,SDNTK
13350,"VILLOTA SEGURA, Aldemar",individual,SDNTK
13351,"VILLOTA SEGURA, Segundo Alberto",individual,SDNTK
13353,ORBITAL HORIZONS CORP.,-0- ,SDNTK
13355,INDUITEX LTDA.,-0- ,SDNTK
13356,"I&S HOLDING COMPANY, S.A.",-0- ,SDNTK
13357,"MOHAMMED, Aboud Rogo",individual,SOMALIA
13358,"IBARRA CARDONA, Luis Gerardo",individual,SDNTK
13359,"CARDONA MARTINEZ, Mayela",individual,SDNTK
13360,"IBARRA CARDONA, Carlos Jesus Ivan",individual,SDNTK
13361,"CARDONA MARTINEZ, Pedro",individual,SDNTK
13362,DISTRIBUIDORA GERMAY S.A. DE C.V.,-0- ,SDNTK
13365,"ESTACIONES DE SERVICIOS CANARIAS, S.A. DE C.V.",-0- ,SDNTK
13366,"ESPARRAGOZA GASTELUM, Nadia Patricia",individual,SDNTK
13367,"ABD EL-RAHMAN, Suhayl Salim",individual,SOMALIA
13368,"OMAR, Omar Awadh",individual,SOMALIA
13369,"AHMED, Abubaker Shariff",individual,SOMALIA
13370,"LOPEZ PEREZ, Griselda Natividad",individual,SDNTK
13371,"HERNANDEZ AMAYA, Ena Elizabeth",individual,SDNTK
13372,INDUSTRIAL SOLUTIONS,-0- ,NPWMD
13373,MECHANICAL CONSTRUCTION FACTORY,-0- ,NPWMD
13374,SYRONICS,-0- ,NPWMD
13376,"GUBEREK GRIMBERG, Henry",individual,SDNTK
13377,"GUBEREK RAVINOVICZ, Isaac Perez",individual,SDNTK
13378,C.I. DEL ISTMO S.A.S.,-0- ,SDNTK
13382,LOLALIMES,-0- ,SDNTK
13387,HANDASIEH,-0- ,NPWMD
13395,"AL-WATFA, Ali Ibrahim",individual,SDGT
13396,"KHANAFER, Hicham Nmer",individual,SDGT
13405,"GASOLINERA Y SERVICIOS VILLABONITA, S.A. DE C.V.",-0- ,SDNTK
13406,"ESPARRAGOZA GASTELUM, Brenda Guadalupe",individual,SDNTK
